Station ∆,Date,Ave. T. (ºC),Max. T. (ºC),Min. T. (ºC),Prec. (mm),S.L.Press./ Gheopot.,Wind dir,Wind sp. (Km/h),Cloud c.,Snow depth (cm),Insolat. (hours)
RAMSAR,09/04/2024,14.4,15.8,13.0,0.0,1022.2 Hpa,130º(SE),4,6/8,,-
RAMSAR,08/04/2024,14.4,15.2,13.6,0.0,1021.9 Hpa,329º(NW),15,7/8,,-
RAMSAR,07/04/2024,15.1,17.0,13.2,0.0,1019.7 Hpa,0º(N),8,7/8,,-
RAMSAR,06/04/2024,14.6,18.4,10.8,0.0,1017.6 Hpa,341º(N),10,7/8,,-
RAMSAR,05/04/2024,13.7,17.0,10.4,0.0,1015.2 Hpa,148º(SE),9,4/8,,-
RAMSAR,04/04/2024,15.3,21.2,9.4,0.0,1014.9 Hpa,327º(NW),14,5/8,,-
RAMSAR,03/04/2024,13.6,17.8,9.4,0.0,1012.7 Hpa,145º(SE),8,1/8,,-
RAMSAR,02/04/2024,13.2,17.0,9.4,0.0,1020.1 Hpa,117º(SE),6,1/8,,-
RAMSAR,01/04/2024,13.0,16.0,10.0,0.0,1024.0 Hpa,11º(N),4,2/8,,-
RASHT,30/04/2024,20.7,25.8,15.6,0.0,1016.9 Hpa,24º(NE),2,5/8,,-
RASHT,29/04/2024,20.5,27.0,14.0,0.0,1018.1 Hpa,40º(NE),5,2/8,,-
RASHT,28/04/2024,19.9,26.6,13.2,0.0,1020.0 Hpa,36º(NE),4,0/8,,-
RASHT,27/04/2024,20.0,27.0,13.0,0.0,1019.5 Hpa,56º(NE),7,2/8,,-
RASHT,26/04/2024,19.1,27.0,11.2,0.0,1016.7 Hpa,57º(NE),7,0/8,,-
RASHT,25/04/2024,19.0,26.8,11.2,0.0,1017.1 Hpa,84º(E),6,2/8,,-
RASHT,24/04/2024,19.8,25.6,14.0,0.0,1020.1 Hpa,19º(N),5,3/8,,-
RASHT,23/04/2024,20.2,24.4,16.0,0.6,1021.1 Hpa,190º(S),3,7/8,,-
RASHT,22/04/2024,18.9,22.0,15.8,2.6,1017.1 Hpa,270º(W),8,7/8,,-
RASHT,21/04/2024,20.6,26.6,14.6,0.0,1008.2 Hpa,344º(N),4,4/8,,-
RASHT,20/04/2024,20.3,26.6,14.0,0.0,1010.7 Hpa,306º(NW),5,3/8,,-
RASHT,19/04/2024,18.4,24.4,12.4,0.0,1008.0 Hpa,333º(NW),5,1/8,,-
RASHT,18/04/2024,18.5,26.0,11.0,0.0,1009.9 Hpa,354º(N),4,0/8,,-
RASHT,17/04/2024,17.7,25.6,9.8,0.0,1014.9 Hpa,69º(E),6,1/8,,-
RASHT,16/04/2024,17.5,23.6,11.4,0.0,1019.8 Hpa,65º(NE),4,1/8,,-
RASHT,15/04/2024,15.2,20.6,9.8,0.0,1019.7 Hpa,360º(N),4,5/8,,-
RASHT,14/04/2024,15.3,22.0,8.6,0.0,1015.8 Hpa,65º(NE),5,0/8,,-
RASHT,13/04/2024,13.9,20.2,7.6,0.0,1017.1 Hpa,280º(W),2,1/8,,-
RASHT,12/04/2024,15.5,19.0,12.0,3.1,1019.9 Hpa,284º(W),9,5/8,,-
RASHT,11/04/2024,13.8,15.4,12.2,21.0,1017.6 Hpa,244º(SW),11,8/8,,-
RASHT,10/04/2024,14.4,17.4,11.4,7.5,1015.8 Hpa,110º(E),2,7/8,,-
RASHT,09/04/2024,15.5,19.8,11.2,0.0,1022.4 Hpa,63º(NE),5,5/8,,-
RASHT,08/04/2024,15.2,18.0,12.4,0.1,1023.7 Hpa,294º(NW),9,6/8,,-
RASHT,07/04/2024,11.7,17.4,6.0,Tr,1020.9 Hpa,291º(W),4,7/8,,-
RASHT,06/04/2024,13.4,17.6,9.2,Tr,1018.9 Hpa,293º(NW),8,6/8,,-
RASHT,05/04/2024,15.1,21.4,8.8,0.0,1015.9 Hpa,72º(E),5,3/8,,-
RASHT,04/04/2024,14.2,19.8,8.6,0.0,1016.5 Hpa,321º(NW),9,4/8,,-
RASHT,03/04/2024,15.6,23.2,8.0,0.0,1013.3 Hpa,46º(NE),3,0/8,,-
RASHT,02/04/2024,15.1,22.0,8.2,0.0,1020.1 Hpa,94º(E),7,3/8,,-
RASHT,01/04/2024,15.3,20.4,10.2,0.0,1024.1 Hpa,35º(NE),10,3/8,,-
SABZEVAR,30/04/2024,20.4,29.9,11.0,0.0,1015.9 Hpa,80º(E),8,1/8,,-
SABZEVAR,29/04/2024,17.9,26.4,9.4,0.0,1017.8 Hpa,78º(E),23,0/8,,-
SABZEVAR,28/04/2024,18.4,25.7,11.2,0.0,1017.3 Hpa,59º(NE),13,1/8,,-
SABZEVAR,27/04/2024,16.9,24.2,9.7,0.0,1016.1 Hpa,72º(E),13,2/8,,-
SABZEVAR,26/04/2024,19.8,24.7,14.9,0.0,1013.2 Hpa,62º(NE),16,4/8,,-
SABZEVAR,25/04/2024,19.1,22.9,15.4,0.0,1013.3 Hpa,99º(E),19,6/8,,-
SABZEVAR,24/04/2024,19.2,25.1,13.3,0.0,1011.3 Hpa,61º(NE),13,6/8,,-
SABZEVAR,23/04/2024,23.8,30.2,17.4,Tr,1009.2 Hpa,44º(NE),14,6/8,,-
SABZEVAR,22/04/2024,24.1,31.6,16.6,0.0,1008.4 Hpa,58º(NE),11,4/8,,-
SABZEVAR,21/04/2024,23.2,30.5,15.9,0.0,1005.8 Hpa,78º(E),9,2/8,,-
SABZEVAR,20/04/2024,21.5,29.3,13.7,0.0,1006.9 Hpa,61º(NE),10,1/8,,-
SABZEVAR,19/04/2024,19.0,26.9,11.1,0.0,1006.6 Hpa,127º(SE),6,2/8,,-
SABZEVAR,18/04/2024,19.4,26.4,12.3,0.0,1009.9 Hpa,98º(E),9,3/8,,-
SABZEVAR,17/04/2024,16.9,22.7,11.0,0.0,1013.2 Hpa,93º(E),26,5/8,,-
SABZEVAR,16/04/2024,17.4,24.9,10.0,0.0,1016.9 Hpa,101º(E),26,3/8,,-
SABZEVAR,15/04/2024,13.6,22.3,4.9,0.0,1016.8 Hpa,92º(E),12,2/8,,-
SABZEVAR,14/04/2024,11.4,18.5,4.3,0.0,1013.2 Hpa,96º(E),9,3/8,,-
SABZEVAR,13/04/2024,13.4,17.3,9.6,0.7,1013.0 Hpa,21º(N),10,5/8,,-
SABZEVAR,12/04/2024,16.1,21.6,10.7,9.8,1011.2 Hpa,5º(N),12,7/8,,-
SABZEVAR,11/04/2024,19.6,25.8,13.4,0.8,1006.2 Hpa,87º(E),17,5/8,,-
SABZEVAR,10/04/2024,21.7,30.2,13.2,0.0,1011.0 Hpa,85º(E),16,2/8,,-
SABZEVAR,09/04/2024,22.1,27.7,16.4,0.0,1015.4 Hpa,78º(E),29,1/8,,-
SABZEVAR,08/04/2024,21.8,28.6,14.9,0.0,1009.7 Hpa,81º(E),22,6/8,,-
SABZEVAR,07/04/2024,22.1,30.3,13.8,Tr,1010.2 Hpa,98º(E),26,6/8,,-
SABZEVAR,06/04/2024,20.9,29.1,12.6,0.0,1011.9 Hpa,99º(E),16,0/8,,-
SABZEVAR,05/04/2024,17.6,26.8,8.5,0.0,1011.2 Hpa,2º(N),11,2/8,,-
SABZEVAR,04/04/2024,17.2,24.9,9.6,0.0,1011.4 Hpa,47º(NE),17,2/8,,-
SABZEVAR,03/04/2024,14.8,21.3,8.2,0.0,1014.6 Hpa,104º(E),12,1/8,,-
SABZEVAR,02/04/2024,12.3,20.1,4.6,0.0,1018.9 Hpa,102º(E),11,2/8,,-
SABZEVAR,01/04/2024,12.5,17.9,7.1,0.0,1019.1 Hpa,346º(N),15,3/8,,-
SAFI-ABAD DEZFUL,30/04/2024,26.1,32.4,19.9,Tr,1011.4 Hpa,8º(N),7,5/8,,-
SAFI-ABAD DEZFUL,29/04/2024,28.6,36.5,20.8,0.0,1010.6 Hpa,78º(E),9,3/8,,-
SAFI-ABAD DEZFUL,28/04/2024,29.6,39.0,20.3,0.0,1009.2 Hpa,358º(N),7,1/8,,-
SAFI-ABAD DEZFUL,27/04/2024,28.9,38.5,19.2,0.0,1006.9 Hpa,344º(N),6,1/8,,-
SAFI-ABAD DEZFUL,26/04/2024,28.2,37.5,19.0,0.0,1006.4 Hpa,186º(S),7,1/8,,-
SAFI-ABAD DEZFUL,25/04/2024,27.9,37.4,18.4,0.0,1006.1 Hpa,1º(N),5,0/8,,-
SAFI-ABAD DEZFUL,24/04/2024,27.2,36.0,18.5,0.0,1004.0 Hpa,287º(W),10,1/8,,-
SAFI-ABAD DEZFUL,23/04/2024,26.8,35.1,18.4,0.0,1006.6 Hpa,235º(SW),10,1/8,,-
SAFI-ABAD DEZFUL,22/04/2024,24.5,30.0,19.0,Tr,1009.2 Hpa,322º(NW),14,4/8,,-
SAFI-ABAD DEZFUL,21/04/2024,26.6,34.8,18.3,0.0,1007.1 Hpa,56º(NE),7,3/8,,-
SAFI-ABAD DEZFUL,20/04/2024,27.1,37.2,16.9,0.0,1006.5 Hpa,109º(E),6,0/8,,-
SAFI-ABAD DEZFUL,19/04/2024,27.1,38.3,16.0,0.0,1006.7 Hpa,29º(NE),7,0/8,,-
SAFI-ABAD DEZFUL,18/04/2024,26.3,35.4,17.2,0.0,1008.4 Hpa,80º(E),5,0/8,,-
SAFI-ABAD DEZFUL,17/04/2024,25.4,34.4,16.5,0.0,1006.5 Hpa,16º(N),6,0/8,,-
SAFI-ABAD DEZFUL,16/04/2024,22.9,30.9,15.0,0.0,1008.2 Hpa,271º(W),8,4/8,,-
SAFI-ABAD DEZFUL,15/04/2024,22.9,31.9,14.0,0.0,1009.3 Hpa,44º(NE),8,5/8,,-
SAFI-ABAD DEZFUL,14/04/2024,24.1,32.6,15.5,0.0,1007.2 Hpa,344º(N),6,0/8,,-
SAFI-ABAD DEZFUL,13/04/2024,22.9,31.2,14.7,0.0,1006.2 Hpa,280º(W),7,1/8,,-
SAFI-ABAD DEZFUL,12/04/2024,22.2,29.8,14.7,0.0,1009.3 Hpa,289º(W),10,1/8,,-
SAFI-ABAD DEZFUL,11/04/2024,22.5,29.2,15.8,0.0,1010.4 Hpa,311º(NW),10,1/8,,-
SAFI-ABAD DEZFUL,10/04/2024,25.4,30.9,20.0,5.3,1007.3 Hpa,73º(E),15,3/8,,-
SAFI-ABAD DEZFUL,09/04/2024,26.1,33.7,18.4,0.0,1010.3 Hpa,88º(E),7,3/8,,-
SAFI-ABAD DEZFUL,08/04/2024,24.9,32.8,17.0,0.0,1009.6 Hpa,69º(E),13,4/8,,-
SAFI-ABAD DEZFUL,07/04/2024,23.8,32.5,15.0,0.0,1008.5 Hpa,95º(E),12,4/8,,-
SAFI-ABAD DEZFUL,06/04/2024,24.9,35.3,14.6,0.0,1010.4 Hpa,31º(NE),6,0/8,,-
SAFI-ABAD DEZFUL,05/04/2024,24.1,33.1,15.1,0.0,1012.5 Hpa,110º(E),6,0/8,,-
SAFI-ABAD DEZFUL,04/04/2024,24.2,33.9,14.6,0.0,1011.9 Hpa,69º(E),4,0/8,,-
SAFI-ABAD DEZFUL,03/04/2024,24.1,33.7,14.5,0.0,1009.8 Hpa,81º(E),7,3/8,,-
SAFI-ABAD DEZFUL,02/04/2024,23.9,33.1,14.7,0.0,1009.7 Hpa,323º(NW),5,1/8,,-
SAFI-ABAD DEZFUL,01/04/2024,23.1,31.6,14.5,0.0,1012.4 Hpa,216º(SW),5,0/8,,-
SAGHEZ,30/04/2024,14.9,25.0,4.8,0.0,1012.3 Hpa,216º(SW),5,6/8,,-
SAGHEZ,29/04/2024,14.9,27.0,2.8,0.0,1014.9 Hpa,145º(SE),5,2/8,,-
SAGHEZ,28/04/2024,14.3,25.9,2.8,0.0,1016.5 Hpa,157º(SE),5,0/8,,-
SAGHEZ,27/04/2024,13.7,25.0,2.3,0.0,1014.7 Hpa,168º(S),5,0/8,,-
SAGHEZ,26/04/2024,12.8,24.8,0.8,0.0,1013.8 Hpa,215º(SW),4,0/8,,-
SAGHEZ,25/04/2024,11.6,23.4,-0.3,0.0,1015.3 Hpa,133º(SE),6,1/8,,-
SAGHEZ,24/04/2024,11.9,21.3,2.6,0.0,1015.9 Hpa,126º(SE),10,2/8,,-
SAGHEZ,23/04/2024,11.7,20.9,2.5,0.0,1017.1 Hpa,187º(S),10,3/8,,-
SAGHEZ,22/04/2024,11.3,19.7,3.0,0.0,1015.3 Hpa,218º(SW),5,4/8,,-
SAGHEZ,21/04/2024,11.3,17.8,4.9,5.1,1012.3 Hpa,229º(SW),6,6/8,,-
SAGHEZ,20/04/2024,13.7,23.6,3.8,0.5,1010.8 Hpa,186º(S),6,3/8,,-
SAGHEZ,19/04/2024,12.9,23.4,2.5,3.5,1010.7 Hpa,256º(W),7,2/8,,-
SAGHEZ,18/04/2024,12.4,22.9,2.0,0.0,1012.0 Hpa,253º(W),7,0/8,,-
SAGHEZ,17/04/2024,11.8,22.0,1.5,0.0,1014.1 Hpa,184º(S),4,1/8,,-
SAGHEZ,16/04/2024,10.8,20.4,1.2,0.0,1016.4 Hpa,145º(SE),7,1/8,,-
SAGHEZ,15/04/2024,9.9,19.4,0.5,0.0,1014.2 Hpa,217º(SW),6,4/8,,-
SAGHEZ,14/04/2024,9.7,19.5,-0.2,0.0,1012.5 Hpa,175º(S),5,1/8,,-
SAGHEZ,13/04/2024,8.2,17.3,-1.0,0.0,1014.0 Hpa,202º(S),5,1/8,,-
SAGHEZ,12/04/2024,8.6,14.4,2.8,0.0,1017.3 Hpa,13º(N),11,3/8,,-
SAGHEZ,11/04/2024,8.8,14.8,2.9,0.3,1014.2 Hpa,340º(N),5,5/8,,-
SAGHEZ,10/04/2024,10.9,16.6,5.2,27.4,1013.8 Hpa,295º(NW),6,7/8,,-
SAGHEZ,09/04/2024,13.6,20.0,7.1,2.2,1013.2 Hpa,299º(NW),7,5/8,,-
SAGHEZ,08/04/2024,13.8,20.0,7.6,0.5,1013.1 Hpa,279º(W),9,4/8,,-
SAGHEZ,07/04/2024,13.2,20.4,6.0,1.7,1009.8 Hpa,314º(NW),8,6/8,,-
SAGHEZ,06/04/2024,12.8,23.0,2.7,0.0,1011.2 Hpa,203º(SW),13,3/8,,-
SAGHEZ,05/04/2024,11.2,21.4,1.1,0.0,1014.7 Hpa,257º(W),9,1/8,,-
SAGHEZ,04/04/2024,10.4,21.3,-0.5,0.0,1014.5 Hpa,229º(SW),10,1/8,,-
SAGHEZ,03/04/2024,9.7,20.7,-1.3,0.0,1014.1 Hpa,270º(W),4,1/8,,-
SAGHEZ,02/04/2024,9.0,19.4,-1.4,0.0,1017.2 Hpa,271º(W),4,0/8,,-
SAGHEZ,01/04/2024,8.7,18.8,-1.4,0.0,1020.5 Hpa,244º(SW),5,0/8,,-
SANANDAJ,30/04/2024,16.7,25.2,8.2,2.6,1012.7 Hpa,70º(E),7,6/8,,-
SANANDAJ,29/04/2024,17.9,28.9,6.9,0.0,1013.2 Hpa,190º(S),5,2/8,,-
SANANDAJ,28/04/2024,17.2,27.7,6.8,0.0,1014.7 Hpa,348º(N),5,0/8,,-
SANANDAJ,27/04/2024,15.8,27.4,4.2,0.0,1012.8 Hpa,359º(N),7,0/8,,-
SANANDAJ,26/04/2024,15.4,27.2,3.6,0.0,1012.4 Hpa,165º(S),4,0/8,,-
SANANDAJ,25/04/2024,15.1,24.7,5.5,0.0,1013.3 Hpa,31º(NE),10,1/8,,-
SANANDAJ,24/04/2024,14.1,22.4,5.8,0.0,1014.0 Hpa,11º(N),18,3/8,,-
SANANDAJ,23/04/2024,13.6,21.3,5.8,0.0,1015.8 Hpa,14º(N),12,2/8,,-
SANANDAJ,22/04/2024,15.0,19.4,10.6,1.4,1014.4 Hpa,165º(S),7,7/8,,-
SANANDAJ,21/04/2024,14.4,21.5,7.4,3.4,1011.1 Hpa,171º(S),8,6/8,,-
SANANDAJ,20/04/2024,16.4,26.7,6.1,0.0,1010.6 Hpa,210º(SW),5,3/8,,-
SANANDAJ,19/04/2024,15.2,26.0,4.5,0.0,1009.9 Hpa,50º(NE),7,2/8,,-
SANANDAJ,18/04/2024,14.8,25.6,4.0,0.0,1011.8 Hpa,204º(SW),5,0/8,,-
SANANDAJ,17/04/2024,14.8,24.1,5.6,0.0,1011.7 Hpa,47º(NE),5,0/8,,-
SANANDAJ,16/04/2024,13.6,23.8,3.4,0.0,1013.4 Hpa,22º(N),9,2/8,,-
SANANDAJ,15/04/2024,12.1,21.8,2.3,0.0,1013.0 Hpa,210º(SW),1,3/8,,-
SANANDAJ,14/04/2024,10.9,21.0,0.9,0.0,1011.9 Hpa,45º(NE),2,0/8,,-
SANANDAJ,13/04/2024,10.1,19.3,0.8,0.0,1013.6 Hpa,13º(N),5,1/8,,-
SANANDAJ,12/04/2024,8.6,14.4,2.7,0.0,1016.5 Hpa,16º(N),13,5/8,,-
SANANDAJ,11/04/2024,9.3,16.3,2.3,1.0,1015.1 Hpa,145º(SE),8,4/8,,-
SANANDAJ,10/04/2024,15.0,22.2,7.8,37.8,1012.7 Hpa,15º(N),9,7/8,,-
SANANDAJ,09/04/2024,16.5,25.3,7.7,0.0,1011.9 Hpa,200º(S),6,3/8,,-
SANANDAJ,08/04/2024,14.8,22.3,7.4,0.2,1012.4 Hpa,163º(S),6,4/8,,-
SANANDAJ,07/04/2024,14.7,24.0,5.3,7.2,1009.7 Hpa,295º(NW),8,7/8,,-
SANANDAJ,06/04/2024,14.7,24.6,4.7,0.0,1012.6 Hpa,207º(SW),8,3/8,,-
SANANDAJ,05/04/2024,14.2,24.5,4.0,0.0,1014.8 Hpa,233º(SW),4,1/8,,-
SANANDAJ,04/04/2024,13.6,24.2,3.0,0.0,1013.9 Hpa,187º(S),6,1/8,,-
SANANDAJ,03/04/2024,13.2,23.2,3.2,0.0,1012.8 Hpa,199º(S),5,1/8,,-
SANANDAJ,02/04/2024,11.9,21.8,2.1,0.0,1014.5 Hpa,178º(S),7,1/8,,-
SANANDAJ,01/04/2024,11.9,22.3,1.5,0.0,1017.4 Hpa,22º(N),5,0/8,,-
SARAB,30/04/2024,15.4,26.4,4.4,0.0,1012.1 Hpa,63º(NE),11,4/8,,-
SARAB,29/04/2024,15.0,27.4,2.6,0.0,1014.9 Hpa,87º(E),6,0/8,,-
SARAB,28/04/2024,13.2,26.7,-0.4,0.0,1017.5 Hpa,52º(NE),9,0/8,,-
SARAB,27/04/2024,13.2,23.1,3.2,0.0,1015.9 Hpa,67º(NE),13,0/8,,-
SARAB,26/04/2024,13.2,23.9,2.6,0.0,1014.0 Hpa,66º(NE),7,0/8,,-
SARAB,25/04/2024,12.6,23.7,1.5,0.0,1015.4 Hpa,72º(E),6,2/8,,-
SARAB,24/04/2024,9.8,18.8,0.8,0.0,1019.1 Hpa,77º(E),12,4/8,,-
SARAB,23/04/2024,9.5,17.9,1.1,3.5,1020.0 Hpa,113º(SE),9,4/8,,-
SARAB,22/04/2024,11.2,18.3,4.1,0.2,1016.1 Hpa,109º(E),10,6/8,,-
SARAB,21/04/2024,12.2,21.0,3.5,0.0,1010.7 Hpa,241º(SW),11,5/8,,-
SARAB,20/04/2024,13.6,23.1,4.1,Tr,1009.4 Hpa,318º(NW),11,4/8,,-
SARAB,19/04/2024,13.1,23.8,2.4,0.2,1009.0 Hpa,93º(E),9,3/8,,-
SARAB,18/04/2024,12.7,23.9,1.4,0.0,1009.9 Hpa,258º(W),7,0/8,,-
SARAB,17/04/2024,12.2,23.5,1.0,0.0,1013.5 Hpa,11º(N),6,0/8,,-
SARAB,16/04/2024,10.8,21.6,-0.1,0.0,1017.7 Hpa,89º(E),7,3/8,,-
SARAB,15/04/2024,8.0,17.5,-1.6,0.0,1015.8 Hpa,66º(NE),13,3/8,,-
SARAB,14/04/2024,8.1,19.7,-3.6,0.0,1014.0 Hpa,40º(NE),6,2/8,,-
SARAB,13/04/2024,7.5,16.4,-1.3,0.0,1015.2 Hpa,101º(E),9,3/8,,-
SARAB,12/04/2024,9.2,15.4,3.0,Tr,1019.3 Hpa,215º(SW),6,5/8,,-
SARAB,11/04/2024,7.7,9.8,5.6,1.2,1015.2 Hpa,129º(SE),13,8/8,,-
SARAB,10/04/2024,8.4,15.3,1.6,2.9,1011.6 Hpa,320º(NW),13,8/8,,-
SARAB,09/04/2024,11.7,21.9,1.5,Tr,1016.9 Hpa,92º(E),10,5/8,,-
SARAB,08/04/2024,9.2,14.2,4.2,1.6,1017.6 Hpa,98º(E),11,5/8,,-
SARAB,07/04/2024,10.2,15.7,4.8,8.2,1013.9 Hpa,58º(NE),13,8/8,,-
SARAB,06/04/2024,11.3,19.8,2.8,0.0,1010.9 Hpa,329º(NW),11,7/8,,-
SARAB,05/04/2024,10.8,22.0,-0.3,0.0,1012.7 Hpa,260º(W),10,5/8,,-
SARAB,04/04/2024,10.2,21.5,-1.1,0.0,1013.1 Hpa,327º(NW),9,5/8,,-
SARAB,03/04/2024,9.2,20.3,-1.8,0.0,1013.6 Hpa,317º(NW),8,1/8,,-
SARAB,02/04/2024,8.2,19.4,-3.0,0.0,1017.8 Hpa,14º(N),7,3/8,,-
SARAB,01/04/2024,6.9,17.5,-3.7,0.0,1021.2 Hpa,18º(N),9,1/8,,-
SARAKHS,30/04/2024,18.6,27.8,9.4,0.0,1019.3 Hpa,165º(S),14,0/8,,-
SARAKHS,29/04/2024,15.8,24.2,7.4,0.0,1021.8 Hpa,341º(N),13,0/8,,-
SARAKHS,28/04/2024,17.6,23.9,11.2,0.0,1021.1 Hpa,330º(NW),9,0/8,,-
SARAKHS,27/04/2024,20.4,28.5,12.3,0.0,1015.6 Hpa,312º(NW),7,1/8,,-
SARAKHS,26/04/2024,20.8,26.1,15.5,0.0,1014.8 Hpa,271º(W),11,6/8,,-
SARAKHS,25/04/2024,20.1,25.1,15.2,2.0,1017.2 Hpa,309º(NW),9,7/8,,-
SARAKHS,24/04/2024,23.2,28.7,17.8,0.0,1013.5 Hpa,339º(N),36,4/8,,-
SARAKHS,23/04/2024,24.8,32.3,17.3,0.0,1012.2 Hpa,325º(NW),19,1/8,,-
SARAKHS,22/04/2024,25.9,34.5,17.2,0.0,1010.3 Hpa,350º(N),3,0/8,,-
SARAKHS,21/04/2024,24.8,34.0,15.6,0.0,1007.7 Hpa,125º(SE),7,0/8,,-
SARAKHS,20/04/2024,23.1,32.2,14.1,0.0,1008.4 Hpa,360º(N),1,0/8,,-
SARAKHS,19/04/2024,22.4,30.2,14.5,0.0,1007.1 Hpa,308º(NW),13,0/8,,-
SARAKHS,18/04/2024,21.1,27.9,14.2,0.0,1010.9 Hpa,308º(NW),15,2/8,,-
SARAKHS,17/04/2024,19.2,25.3,13.2,0.0,1016.0 Hpa,26º(NE),8,4/8,,-
SARAKHS,16/04/2024,17.6,24.6,10.6,0.0,1021.0 Hpa,63º(NE),11,2/8,,-
SARAKHS,15/04/2024,16.1,21.1,11.0,1.1,1020.4 Hpa,146º(SE),4,4/8,,-
SARAKHS,14/04/2024,12.9,14.7,11.1,22.0,1016.6 Hpa,344º(N),9,8/8,,-
SARAKHS,13/04/2024,15.4,18.3,12.5,0.0,1014.7 Hpa,309º(NW),14,8/8,,-
SARAKHS,12/04/2024,19.2,24.9,13.6,3.1,1012.3 Hpa,322º(NW),33,7/8,,-
SARAKHS,11/04/2024,20.9,29.5,12.3,0.0,1008.9 Hpa,8º(N),19,4/8,,-
SARAKHS,10/04/2024,19.9,28.5,11.2,0.0,1015.8 Hpa,115º(SE),6,0/8,,-
SARAKHS,09/04/2024,20.2,25.9,14.6,0.0,1021.2 Hpa,346º(N),15,2/8,,-
SARAKHS,08/04/2024,20.0,27.1,12.9,0.0,1015.8 Hpa,321º(NW),14,5/8,,-
SARAKHS,07/04/2024,20.4,29.4,11.5,0.0,1015.8 Hpa,78º(E),9,1/8,,-
SARAKHS,06/04/2024,19.0,26.6,11.4,0.0,1017.1 Hpa,70º(E),5,1/8,,-
SARAKHS,05/04/2024,18.3,25.3,11.3,0.0,1014.8 Hpa,315º(NW),7,2/8,,-
SARAKHS,04/04/2024,19.6,30.2,9.0,0.0,1011.7 Hpa,140º(SE),8,2/8,,-
SARAKHS,03/04/2024,15.7,23.2,8.2,0.0,1017.6 Hpa,142º(SE),11,0/8,,-
SARAKHS,02/04/2024,13.6,19.3,7.9,0.0,1021.7 Hpa,20º(N),2,2/8,,-
SARAKHS,01/04/2024,17.1,23.2,11.1,11.8,1020.6 Hpa,335º(NW),23,4/8,,-
SARAVAN,30/04/2024,22.3,27.9,16.7,0.0,1014.1 Hpa,36º(NE),18,0/8,,-
SARAVAN,29/04/2024,21.4,26.0,16.8,0.0,1014.5 Hpa,52º(NE),12,0/8,,-
SARAVAN,28/04/2024,22.4,26.2,18.6,0.0,1013.6 Hpa,21º(N),14,4/8,,-
SARAVAN,27/04/2024,21.1,27.0,15.2,1.0,1011.1 Hpa,19º(N),13,3/8,,-
SARAVAN,26/04/2024,21.5,27.0,16.0,0.0,1008.8 Hpa,31º(NE),13,3/8,,-
SARAVAN,25/04/2024,24.4,29.9,18.9,3.3,1006.3 Hpa,172º(S),13,6/8,,-
SARAVAN,24/04/2024,24.6,31.0,18.1,0.0,1006.2 Hpa,139º(SE),12,2/8,,-
SARAVAN,23/04/2024,24.0,31.8,16.2,0.0,1007.3 Hpa,245º(SW),9,2/8,,-
SARAVAN,22/04/2024,23.1,31.2,15.1,0.0,1009.8 Hpa,190º(S),9,1/8,,-
SARAVAN,21/04/2024,21.9,28.3,15.4,0.0,1009.2 Hpa,349º(N),7,2/8,,-
SARAVAN,20/04/2024,20.3,27.2,13.4,0.0,1009.5 Hpa,355º(N),5,1/8,,-
SARAVAN,19/04/2024,18.6,24.4,12.9,0.0,1009.1 Hpa,308º(NW),9,3/8,,-
SARAVAN,18/04/2024,18.9,23.2,14.7,7.7,1008.9 Hpa,310º(NW),13,6/8,,-
SARAVAN,17/04/2024,17.1,20.5,13.7,14.5,1010.3 Hpa,159º(S),10,6/8,,-
SARAVAN,16/04/2024,18.8,21.5,16.1,25.0,1015.6 Hpa,111º(E),7,7/8,,-
SARAVAN,15/04/2024,20.6,26.7,14.4,0.0,1014.1 Hpa,239º(SW),6,4/8,,-
SARAVAN,14/04/2024,21.2,25.7,16.8,65.0,1009.3 Hpa,203º(SW),15,5/8,,-
SARAVAN,13/04/2024,20.8,24.4,17.2,23.3,1008.0 Hpa,158º(S),10,7/8,,-
SARAVAN,12/04/2024,26.8,31.8,21.7,2.0,1005.3 Hpa,192º(S),17,3/8,,-
SARAVAN,11/04/2024,25.2,33.2,17.3,0.0,1007.1 Hpa,203º(SW),12,3/8,,-
SARAVAN,10/04/2024,27.2,32.9,21.5,0.0,1008.6 Hpa,79º(E),11,3/8,,-
SARAVAN,09/04/2024,25.7,33.0,18.4,0.0,1009.2 Hpa,13º(N),8,3/8,,-
SARAVAN,08/04/2024,23.9,33.0,14.8,0.0,1009.7 Hpa,219º(SW),7,3/8,,-
SARAVAN,07/04/2024,22.1,31.5,12.8,0.0,1011.1 Hpa,358º(N),5,0/8,,-
SARAVAN,06/04/2024,22.3,30.2,14.4,0.0,1011.8 Hpa,37º(NE),7,0/8,,-
SARAVAN,05/04/2024,21.6,29.0,14.3,0.0,1011.8 Hpa,33º(NE),7,2/8,,-
SARAVAN,04/04/2024,19.8,26.5,13.1,0.0,1012.1 Hpa,330º(NW),6,5/8,,-
SARAVAN,03/04/2024,20.7,25.3,16.1,0.0,1012.9 Hpa,52º(NE),17,2/8,,-
SARAVAN,02/04/2024,21.6,27.8,15.3,0.0,1010.1 Hpa,20º(N),15,2/8,,-
SARAVAN,01/04/2024,21.2,28.7,13.8,0.0,1011.5 Hpa,358º(N),10,4/8,,-
SEMNAN,30/04/2024,21.9,28.0,15.8,0.0,1013.4 Hpa,240º(SW),4,2/8,,-
